id,price,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,amenities,review_scores_rating,number_of_reviews,neighbourhood_cleansed,flag_bedrooms,flag_beds,flag_review_scores_rating,n_bathrooms,flag_n_bathrooms,d_wifi,d_air_conditioning,d_kitchen,d_heating,d_washer,d_elevator,d_tv,ln_price
8697877,952.0,Private room in condo,Private room,2,1.0,1.0,1.5 baths,"[""iron"", ""hangers"", ""free parking on premises"", ""cleaning products"", ""kitchen"", ""pool"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""clothing storage: wardrobe and dresser"", ""wine glasses"", ""toaster"", ""smoke alarm"", ""long term stays allowed"", ""bathtub"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""bread maker"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""hair dryer"", ""shampoo"", ""wifi"", ""laundromat nearby"", ""refrigerator"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""body soap"", ""gym"", ""essentials"", ""dedicated workspace"", ""hot tub"", ""shared sauna"", ""air conditioning"", ""heating"", ""hot water"", ""microwave""]",4.5,22,Vadhana,0,0,0,1.5,0,1,1,1,1,1,1,1,6.858565034791365
8801560,533.0,Entire condo,Entire home/apt,4,0.0,1.0,1 bath,"[""ocean view"", ""host greets you"", ""gym"", ""garden view"", ""fire extinguisher"", ""tv with standard cable"", ""outdoor furniture"", ""exercise equipment"", ""luggage dropoff allowed"", ""dedicated workspace"", ""wifi"", ""pool view"", ""air conditioning"", ""shampoo"", ""free parking on premises"", ""elevator"", ""essentials"", ""hangers"", ""long term stays allowed"", ""heating"", ""shared pool"", ""smoke alarm"", ""washer"", ""outdoor dining area"", ""hair dryer"", ""dishes and silverware"", ""iron"", ""dryer"", ""city skyline view"", ""lake view"", ""hot water"", ""cooking basics"", ""private patio or balcony"", ""kitchen"", ""refrigerator"", ""shared backyard \u2013 fully fenced""]",4.57,21,Bang Na,0,0,0,1.0,0,1,1,1,1,1,1,1,6.278521424165844
8803789,690.0,Entire condo,Entire home/apt,5,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""stove"", ""free parking on premises"", ""kitchen"", ""smoke alarm"", ""long term stays allowed"", ""coffee maker"", ""dishes and silverware"", ""washer"", ""elevator"", ""shared pool"", ""carbon monoxide alarm"", ""wifi"", ""shampoo"", ""hair dryer"", ""first aid kit"", ""tv with standard cable"", ""self check-in"", ""cooking basics"", ""single level home"", ""gym"", ""shared backyard \u2013 fully fenced"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""private patio or balcony"", ""lockbox"", ""refrigerator"", ""microwave"", ""hot water""]",4.75,16,Bang Na,0,0,0,1.0,0,1,1,1,0,1,1,1,6.536691597591305
8804583,968.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""stove"", ""kitchen"", ""bed linens"", ""smoke alarm"", ""dishes and silverware"", ""elevator"", ""carbon monoxide alarm"", ""hair dryer"", ""shampoo"", ""tv with standard cable"", ""cooking basics"", ""fire extinguisher"", ""essentials"", ""patio or balcony"", ""air conditioning"", ""refrigerator"", ""microwave"", ""hot water""]",4.67,27,Suanluang,0,0,0,1.0,0,0,1,1,0,0,1,1,6.875232087276577
8869617,982.0,Entire condo,Entire home/apt,2,0.0,1.0,1 bath,"[""iron"", ""hangers"", ""ac - split type ductless system"", ""stove"", ""kitchen"", ""dryer"", ""smoke alarm"", ""paid washer \u2013 in building"", ""dishes and silverware"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""shared gym in building"", ""cooking basics"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""host greets you"", ""private patio or balcony"", ""refrigerator"", ""microwave"", ""hot water""]",4.82,50,Sathon,0,0,0,1.0,0,1,0,1,0,1,1,1,6.889591308354466
8941130,495.0,Private room in condo,Private room,3,1.0,2.0,1 bath,"[""iron"", ""hangers"", ""kitchen"", ""paid parking lot on premises"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""elevator"", ""shared pool"", ""wifi"", ""hair dryer"", ""first aid kit"", ""tv with standard cable"", ""gym"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""samsung refrigerator"", ""pool table"", ""air conditioning"", ""hot water""]",4.82,38,Chom Thong,0,0,0,1.0,0,1,1,1,0,1,1,1,6.20455776256869
8957682,942.0,Entire cottage,Entire home/apt,2,1.0,1.0,1.5 baths,"[""hangers"", ""free parking on premises"", ""outdoor dining area"", ""breakfast"", ""extra pillows and blankets"", ""shower gel"", ""bed linens"", ""paid parking on premises"", ""mini fridge"", ""conditioner"", ""dishes and silverware"", ""outdoor furniture"", ""drying rack for clothing"", ""pets allowed"", ""wifi"", ""shampoo"", ""hair dryer"", ""shared backyard \u2013 not fully fenced"", ""hot water kettle"", ""private entrance"", ""body soap"", ""garden view"", ""essentials"", ""luggage dropoff allowed"", ""patio or balcony"", ""air conditioning"", ""portable fans"", ""children\u2019s books and toys"", ""host greets you"", ""refrigerator"", ""microwave"", ""hot water""]",4.87,175,Lat Krabang,0,0,0,1.5,0,1,1,0,0,0,0,0,6.848005274576363
8977276,978.0,Room in aparthotel,Private room,2,1.0,2.0,1 shared bath,"[""iron"", ""hangers"", ""clothing storage"", ""ac - split type ductless system"", ""shower gel"", ""bed linens"", ""dryer"", ""safe"", ""long term stays allowed"", ""washer"", ""elevator"", ""hair dryer"", ""shampoo"", ""wifi"", ""first aid kit"", ""tv with standard cable"", ""refrigerator"", ""self check-in"", ""building staff"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""private patio or balcony"", ""hot water"", ""exterior security cameras on property""]",4.57,30,Parthum Wan,0,0,0,1.0,0,1,0,0,0,1,1,1,6.885509670034818
8993250,720.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""shampoo"", ""iron"", ""hangers"", ""tv with standard cable"", ""long term stays allowed"", ""essentials"", ""free parking on premises"", ""kitchen"", ""pool"", ""air conditioning"", ""washer"", ""elevator"", ""hot water"", ""wifi"", ""hair dryer""]",4.82,28,Chatu Chak,0,0,0,1.0,0,1,1,1,0,1,1,1,6.579251212010101
8994717,730.0,Private room in rental unit,Private room,2,1.0,2.0,1 bath,"[""tv with standard cable"", ""hangers"", ""dedicated workspace"", ""self check-in"", ""air conditioning"", ""washer"", ""elevator"", ""hot water"", ""building staff"", ""bed linens"", ""dryer"", ""wifi""]",4.5,6,Bang Rak,0,0,0,1.0,0,1,1,0,0,1,1,1,6.593044534142437
9008384,879.0,Entire condo,Entire home/apt,1,1.0,1.0,1 bath,"[""shampoo"", ""laundromat nearby"", ""smoke alarm"", ""essentials"", ""refrigerator"", ""patio or balcony"", ""kitchen"", ""self check-in"", ""air conditioning"", ""cooking basics"", ""dishes and silverware"", ""dining table"", ""hot water"", ""building staff"", ""tv"", ""wifi""]",4.53,49,Vadhana,0,0,0,1.0,0,1,1,1,0,0,0,1,6.778784897685177
9053892,900.0,Private room in rental unit,Private room,2,1.0,1.0,1 bath,"[""gym"", ""free parking on premises"", ""kitchen"", ""air conditioning"", ""heating"", ""washer"", ""elevator"", ""tv""]",4.83,0,Khlong San,0,0,1,1.0,0,0,1,1,1,1,1,1,6.802394763324311
9080092,468.0,Private room in condo,Private room,2,1.0,1.0,1 shared bath,"[""gym"", ""smoke alarm"", ""long term stays allowed"", ""private living room"", ""kitchen"", ""pool"", ""backyard"", ""air conditioning"", ""host greets you"", ""elevator"", ""refrigerator"", ""microwave"", ""tv"", ""lock on bedroom door""]",4.0,4,Pra Wet,0,0,0,1.0,0,0,1,1,0,0,1,1,6.148468295917647
9138110,612.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""free parking on premises"", ""cleaning products"", ""free washer \u2013 in unit"", ""kitchen"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""central air conditioning"", ""dishes and silverware"", ""drying rack for clothing"", ""55 inch hdtv with standard cable"", ""rice maker"", ""hot water kettle"", ""dining table"", ""\u0e0b\u0e31\u0e21\u0e0b\u0e38\u0e07 7.6 \u0e04\u0e34\u0e27 refrigerator"", ""\u0e0b\u0e31\u0e25\u0e0b\u0e34\u0e25 shampoo"", ""window ac unit"", ""body soap"", ""room-darkening shades"", ""\u0e40\u0e15\u0e32\u0e44\u0e1f\u0e1f\u0e49\u0e32 stove"", ""essentials"", ""patio or balcony"", ""\u0e0b\u0e31\u0e19\u0e0b\u0e34\u0e25 conditioner"", ""microwave"", ""clothing storage: wardrobe"", ""hot water""]",4.83,0,Pra Wet,0,0,1,1.0,0,0,1,1,0,1,0,1,6.416732282512326
9156356,800.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""gym"", ""iron"", ""hangers"", ""tv with standard cable"", ""smoke alarm"", ""essentials"", ""free parking on premises"", ""kitchen"", ""air conditioning"", ""washer"", ""elevator"", ""shared outdoor pool - available all year, open specific hours, lap pool"", ""wifi"", ""hair dryer""]",4.83,0,Phasi Charoen,0,0,1,1.0,0,1,1,1,0,1,1,1,6.684611727667927
9238937,975.0,Entire condo,Entire home/apt,1,1.0,1.0,1 bath,"[""gym"", ""essentials"", ""stove"", ""kitchen"", ""pool"", ""air conditioning"", ""dishes and silverware"", ""washer"", ""elevator"", ""refrigerator"", ""microwave"", ""wifi""]",4.8,10,Bang Rak,0,0,0,1.0,0,1,1,1,0,1,1,0,6.882437470997847
9285303,897.0,Entire rental unit,Entire home/apt,6,2.0,3.0,2 baths,"[""iron"", ""hangers"", ""stove"", ""cleaning products"", ""kitchen"", ""pool"", ""extra pillows and blankets"", ""bed linens"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""hair dryer"", ""shampoo"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""cleaning available during stay"", ""gym"", ""essentials"", ""dedicated workspace"", ""patio or balcony"", ""air conditioning"", ""host greets you"", ""refrigerator"", ""coffee"", ""microwave"", ""clothing storage: wardrobe"", ""hot water""]",4.64,114,Huai Khwang,0,0,0,2.0,0,0,1,1,0,1,1,1,6.799055862058796
9286334,703.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""iron"", ""hangers"", ""stove"", ""kitchen"", ""bed linens"", ""smoke alarm"", ""long term stays allowed"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""hair dryer"", ""paid dryer \u2013 in building"", ""self check-in"", ""cooking basics"", ""single level home"", ""essentials"", ""dedicated workspace"", ""patio or balcony"", ""air conditioning"", ""lockbox"", ""refrigerator"", ""microwave"", ""hot water""]",4.74,255,Phaya Thai,0,0,0,1.0,0,0,1,1,0,1,1,1,6.555356891810665
9290157,645.0,Entire rental unit,Entire home/apt,4,1.0,2.0,1 bath,"[""tv"", ""elevator"", ""smoke alarm"", ""kitchen"", ""stove"", ""paid dryer \u2013 in building"", ""hair dryer"", ""air conditioning"", ""self check-in"", ""essentials"", ""patio or balcony"", ""hot water"", ""cooking basics"", ""microwave"", ""lockbox"", ""shampoo"", ""dedicated workspace"", ""washer"", ""carbon monoxide alarm"", ""hangers"", ""refrigerator"", ""iron""]",4.8,327,Phaya Thai,0,0,0,1.0,0,0,1,1,0,1,1,1,6.4692503167957724
9344041,869.0,Entire rental unit,Entire home/apt,3,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""free parking on premises"", ""kitchen"", ""pool"", ""smoke alarm"", ""dishes and silverware"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""wifi"", ""shampoo"", ""hair dryer"", ""tv with standard cable"", ""self check-in"", ""building staff"", ""gym"", ""fire extinguisher"", ""essentials"", ""air conditioning"", ""heating""]",4.7,136,Vadhana,0,0,0,1.0,0,1,1,1,1,1,1,1,6.767343125265392
9403406,909.0,Entire rental unit,Entire home/apt,2,1.0,0.0,1 bath,"[""iron"", ""hangers"", ""kitchen"", ""dryer"", ""smoke alarm"", ""paid parking on premises"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""dishes and silverware"", ""carbon monoxide alarm"", ""wifi"", ""shampoo"", ""hair dryer"", ""self check-in"", ""private entrance"", ""building staff"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""heating"", ""refrigerator"", ""microwave"", ""hot water""]",4.5,110,Bang Rak,0,0,0,1.0,0,1,1,1,1,1,0,0,6.812345094177479
9453616,831.0,Private room in home,Private room,2,1.0,1.0,1 private bath,"[""mini fridge"", ""shower gel"", ""coffee"", ""bikes"", ""fire extinguisher"", ""tv with standard cable"", ""lock on bedroom door"", ""luggage dropoff allowed"", ""wifi"", ""building staff"", ""self check-in"", ""air conditioning"", ""carbon monoxide alarm"", ""shampoo"", ""first aid kit"", ""free street parking"", ""free parking on premises"", ""body soap"", ""essentials"", ""hangers"", ""smoke alarm"", ""washer"", ""conditioner"", ""hair dryer"", ""single level home"", ""dining table"", ""iron"", ""dryer"", ""private entrance"", ""hot water kettle""]",4.91,137,Lak Si,0,0,0,1.0,0,1,1,0,0,1,0,1,6.7226297948554485
9453790,920.0,Entire cabin,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""stove"", ""cleaning products"", ""free parking on premises"", ""kitchen"", ""shower gel"", ""dryer"", ""smoke alarm"", ""mini fridge"", ""coffee maker: espresso machine"", ""conditioner"", ""dishes and silverware"", ""washer"", ""bikes"", ""carbon monoxide alarm"", ""hair dryer"", ""shampoo"", ""wifi"", ""free street parking"", ""first aid kit"", ""tv with standard cable"", ""refrigerator"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""cooking basics"", ""building staff"", ""body soap"", ""single level home"", ""essentials"", ""mosquito net"", ""luggage dropoff allowed"", ""patio or balcony"", ""backyard"", ""air conditioning"", ""portable fans"", ""clothing storage: closet"", ""heating"", ""hot water"", ""coffee"", ""microwave""]",4.88,599,Lak Si,0,0,0,1.0,0,1,1,1,1,1,0,1,6.824373670043086
9458258,983.0,Entire rental unit,Entire home/apt,6,2.0,3.0,2 baths,"[""tv"", ""elevator"", ""pool"", ""bed linens"", ""smoke alarm"", ""kitchen"", ""long term stays allowed"", ""stove"", ""hair dryer"", ""air conditioning"", ""gym"", ""essentials"", ""host greets you"", ""patio or balcony"", ""hot water"", ""cooking basics"", ""microwave"", ""shampoo"", ""hot water kettle"", ""dedicated workspace"", ""washer"", ""carbon monoxide alarm"", ""dishes and silverware"", ""hangers"", ""refrigerator"", ""extra pillows and blankets"", ""first aid kit"", ""iron""]",4.73,111,Din Daeng,0,0,0,2.0,0,0,1,1,0,1,1,1,6.890609120147166
9458457,660.0,Private room in condo,Private room,2,1.0,2.0,1 private bath,"[""iron"", ""hangers"", ""free parking on premises"", ""smoke alarm"", ""dishes and silverware"", ""elevator"", ""shared pool"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""lock on bedroom door"", ""pool view"", ""gym"", ""essentials"", ""dedicated workspace"", ""patio or balcony"", ""air conditioning"", ""heating"", ""host greets you"", ""refrigerator""]",5.0,6,Phra Khanong,0,0,0,1.0,0,1,1,0,1,0,1,1,6.492239835020471
9466461,606.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""mini golf"", ""iron"", ""hangers"", ""free parking on premises"", ""cleaning products"", ""clothing storage: closet, wardrobe, and dresser"", ""kitchen"", ""extra pillows and blankets"", ""bed linens"", ""freezer"", ""wine glasses"", ""toaster"", ""smoke alarm"", ""long term stays allowed"", ""shared gym nearby"", ""mini fridge"", ""coffee maker"", ""dishes and silverware"", ""private pool"", ""washer"", ""drying rack for clothing"", ""waterfront"", ""elevator"", ""tv"", ""wifi"", ""shampoo"", ""free street parking"", ""laundromat nearby"", ""rice maker"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""cleaning available during stay"", ""ping pong table"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""mosquito net"", ""air conditioning"", ""private patio or balcony"", ""refrigerator"", ""microwave"", ""exterior security cameras on property""]",4.88,17,Phasi Charoen,0,0,0,1.0,0,1,1,1,0,1,1,1,6.406879986069314
9466937,984.0,Private room in condo,Private room,2,1.0,1.0,1.5 baths,"[""smart lock"", ""iron"", ""hangers"", ""free parking on premises"", ""kitchen"", ""pool"", ""breakfast"", ""extra pillows and blankets"", ""bed linens"", ""smoke alarm"", ""elevator"", ""wifi"", ""shampoo"", ""hair dryer"", ""tv with standard cable"", ""private living room"", ""self check-in"", ""lock on bedroom door"", ""gym"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""patio or balcony"", ""backyard"", ""air conditioning"", ""heating""]",4.83,0,Lat Phrao,0,0,1,1.5,0,1,1,1,1,0,1,1,6.891625897052253
9479109,952.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""free parking on premises"", ""kitchen"", ""dryer"", ""smoke alarm"", ""long term stays allowed"", ""coffee maker"", ""dishes and silverware"", ""elevator"", ""shared pool"", ""carbon monoxide alarm"", ""wifi"", ""shampoo"", ""hair dryer"", ""first aid kit"", ""tv with standard cable"", ""self check-in"", ""cooking basics"", ""building staff"", ""gym"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""backyard"", ""air conditioning"", ""refrigerator"", ""hot water""]",4.67,15,Sathon,0,0,0,1.0,0,1,1,1,0,0,1,1,6.858565034791365
9479689,428.0,Private room in condo,Private room,2,1.0,2.0,1 private bath,"[""dryer"", ""gym"", ""smoke alarm"", ""free parking on premises"", ""kitchen"", ""air conditioning"", ""washer"", ""extra pillows and blankets"", ""elevator"", ""shared pool"", ""bed linens"", ""tv""]",5.0,5,Bangkok Noi,0,0,0,1.0,0,0,1,1,0,1,1,1,6.059123195581797
9502628,961.0,Private room in guesthouse,Private room,2,2.0,1.0,1 private bath,"[""shampoo"", ""first aid kit"", ""shared patio or balcony"", ""hangers"", ""paid washer \u2013 in building"", ""essentials"", ""dedicated workspace"", ""ac - split type ductless system"", ""fast wifi \u2013 93 mbps"", ""hair dryer""]",4.91,289,Phra Nakhon,0,0,0,1.0,0,1,0,0,0,1,0,0,6.8679744089702925
